10	10
56	56
74	74
146	146
170	170
181	181
190	190
193	193
221	221
229	229
270	270
296	296
299	299
302	302
336	336
342	342
360	360
375	375
384	384
408	408
411	411
414	414
448	448
459	459
462	462
468	468
510	510
573	573
609	609
635	635
661	661
675	675
678	678
803	803
806	806
809	809
812	812
815	815
821	821
830	830
836	836
839	839
842	842
845	845
894	894
973	973
1005	1005
1037	1037
1040	1040
1043	1043
1046	1046
1058	1058
1109	1109
1112	1112
1115	1115
1118	1118
1121	1121
1124	1124
1129	1129
1131	1131
1140	1140
1146	1146
1166	1166
1169	1169
1187	1187
1190	1190
1211	1211
1226	1226
1337	1337
1339	1339
1342	1342
1345	1345
1366	1366
1369	1369
1372	1372
1374	1374
1377	1377
1380	1380
1385	1385
1388	1388
1394	1394
1397	1397
1423	1423
1432	1432
1450	1450
1462	1462
1474	1474
1501	1501
1513	1513
1594	1594
1624	1624
1647	1647
1650	1650
1653	1653
1658	1658
1669	1669
1701	1701
1748	1748
1756	1756
1761	1761
1781	1781
1787	1787
1805	1805
1811	1811
1819	1819
1821	1821
1823	1823
1825	1825
1843	1843
1846	1846
1848	1848
1851	1851
1854	1854
1863	1863
1875	1875
1887	1887
1892	1892
1895	1895
1898	1898
1919	1919
2090	2090
2108	2108
2126	2126
2129	2129
2136	2136
2148	2148
2168	2168
2171	2171
2174	2174
2177	2177
2192	2192
2286	2286
2311	2311
2429	2429
2438	2438
2447	2447
2453	2453
2459	2459
2471	2471
2549	2549
2552	2552
2570	2570
2579	2579
2638	2638
2641	2641
2643	2643
2646	2646
2652	2652
2655	2655
2658	2658
2664	2664
2682	2682
2685	2685
2690	2690
2875	2875
2887	2887
2894	2894
2897	2897
2900	2900
2903	2903
3161	3161
3167	3167
3184	3184
3211	3211
3310	3310
3346	3346
3362	3362
3459	3459
3461	3461
3463	3463
3475	3475
3478	3478
3484	3484
3529	3529
3534	3534
3541	3541
3561	3561
3694	3694
3736	3736
3751	3751
3763	3763
3769	3769
3781	3781
3814	3814
3871	3871
3898	3898
3901	3901
3918	3918
3964	3964
3966	3966
3971	3971
3985	3985
4021	4021
4044	4044
4097	4097
4124	4124
4126	4126
4146	4146
4148	4148
4154	4154
4163	4163
4184	4184
4202	4202
4205	4205
4213	4213
4219	4219
4230	4230
4263	4263
4266	4266
4274	4274
4285	4285
4319	4319
4321	4321
4326	4326
4328	4328
4396	4396
4430	4430
4436	4436
4444	4444
4504	4504
4527	4527
4529	4529
4532	4532
4542	4542
4547	4547
4550	4550
4564	4564
4578	4578
4606	4606
4608	4608
4635	4635
4656	4656
4661	4661
4705	4705
4711	4711
4726	4726
4731	4731
4873	4873
4937	4937
4952	4952
4987	4987
4990	4990
4996	4996
4999	4999
5097	5097
5120	5120
5129	5129
5146	5146
5151	5151
5159	5159
5164	5164
5176	5176
5190	5190
5192	5192
5195	5195
5198	5198
5204	5204
5206	5206
5209	5209
5215	5215
5223	5223
5234	5234
5243	5243
5261	5261
5316	5316
5366	5366
5383	5383
5388	5388
5391	5391
5406	5406
5527	5527
5536	5536
5548	5548
5551	5551
5598	5598
5694	5694
5701	5701
5710	5710
5752	5752
5770	5770
5868	5868
5918	5918
5936	5936
5949	5949
5961	5961
5964	5964
5970	5970
5987	5987
5998	5998
6047	6047
6050	6050
6053	6053
6061	6061
6064	6064
6067	6067
6083	6083
6086	6086
6100	6100
6109	6109
6111	6111
6113	6113
6120	6120
6123	6123
6139	6139
6142	6142
6144	6144
6152	6152
6155	6155
6157	6157
6159	6159
6161	6161
6163	6163
6165	6165
6167	6167
6169	6169
6171	6171
6186	6186
6189	6189
6193	6193
6196	6196
6199	6199
6204	6204
6209	6209
6217	6217
6226	6226
6238	6238
6344	6344
6407	6407
6462	6462
6474	6474
6476	6476
6479	6479
6492	6492
6498	6498
6501	6501
6530	6530
6532	6532
6535	6535
6540	6540
6667	6667
6671	6671
6679	6679
6697	6697
6706	6706
6738	6738
6828	6828
6845	6845
6857	6857
6918	6918
6923	6923
6926	6926
7030	7030
7053	7053
7086	7086
7110	7110
7121	7121
7123	7123
7125	7125
7127	7127
7132	7132
7135	7135
7170	7170
7179	7179
7218	7218
7225	7225
7234	7234
7257	7257
7263	7263
7266	7266
7268	7268
7270	7270
7282	7282
7316	7316
7322	7322
7328	7328
7333	7333
7342	7342
7347	7347
7351	7351
7354	7354
7359	7359
7361	7361
7366	7366
7392	7392
7396	7396
7398	7398
7413	7413
7418	7418
