36530	36530
36725	36725
36717	36717
36659	36659
36609	36609
36592	36592
36570	36570
36568	36568
36549	36549
36536	36536
36532	36532
36528	36528
36523	36523
36521	36521
36517	36517
36515	36515
36513	36513
23431	23431
23464	23464
23462	23462
23445	23445
23440	23440
23438	23438
23436	23436
23428	23428
17158	17158
17170	17170
17164	17164
17162	17162
17160	17160
2641	2641
2887	2887
2875	2875
2690	2690
2685	2685
2682	2682
2664	2664
2658	2658
2655	2655
2652	2652
2646	2646
2643	2643
2638	2638
1854	1854
2129	2129
2126	2126
2108	2108
2090	2090
1919	1919
1898	1898
1895	1895
1892	1892
1887	1887
1875	1875
1863	1863
1851	1851
1848	1848
1846	1846
1843	1843
