3595	4918
3592	4913
3589	4912
3587	4910
3585	4908
3584	4907
3582	4906
3580	4901
3579	4898
3576	4895
3574	4894
3572	4893
3570	4892
3567	4890
3565	4884
3564	4881
3563	4880
3560	4877
3558	4875
3556	4874
3553	4864
3549	4863
3547	4859
3545	4858
3543	4856
3540	4855
3538	4852
3536	4851
3535	4850
3532	4843
3529	4842
3526	4841
3524	4835
3522	4834
3519	4833
3517	4831
3515	4830
3512	4829
3510	4827
3507	4826
3505	4825
3502	4824
3499	4823
3496	4822
1794	2769
1792	2768
1791	2766
1789	2765
1787	2764
1786	2763
1785	2762
1784	2760
1782	2758
1780	2757
1777	2756
1775	2755
1773	2754
1771	2753
1769	2752
1767	2751
1765	2750
1763	2749
1761	2748
1759	2747
1757	2746
1755	2744
1752	2739
1750	2738
1748	2737
1745	2736
1743	2735
1741	2734
1739	2733
1737	2732
1735	2731
1732	2730
1729	2728
1726	2727
1724	2726
1722	2725
1719	2724
1717	2722
1715	2721
1712	2720
1710	2719
1708	2718
1705	2717
1702	2716
1699	2715
1697	2707
1696	2706
1693	2705
1691	2704
1689	2703
1685	2702
1683	2692
1681	2691
1678	2683
1674	2678
1671	2672
1668	2671
1666	2670
1664	2669
1661	2667
1659	2666
1658	2665
1657	2664
1654	2663
1652	2656
1651	2651
1650	2650
1649	2645
1646	2644
1643	2643
1641	2636
1638	2635
1635	2634
1632	2630
1630	2629
1628	2628
1625	2623
1622	2622
1620	2619
1617	2618
1615	2617
1612	2616
1609	2615
1606	2614
1603	2613
1600	2612
1597	2611
1594	2610
1590	2609
1587	2603
1583	2571
1580	2568
1578	2556
1574	2523
1570	2410
1567	2385
1565	2384
1563	2378
1562	2377
1560	2375
1557	2374
1555	2373
1553	2372
1551	2371
1549	2370
1546	2369
1543	2367
1540	2366
1538	2361
1536	2360
1534	2356
1532	2355
1529	2354
1527	2353
1525	2352
1523	2351
1521	2347
1519	2345
1516	2344
1514	2343
1512	2342
1510	2341
1508	2340
1506	2339
1504	2338
1502	2337
1501	2336
1500	2335
1497	2333
1494	2322
1492	2321
1490	2320
1488	2319
1486	2318
1484	2317
1483	2316
1481	2315
1479	2314
1476	2313
1474	2306
1472	2305
1470	2304
1468	2303
1466	2302
1464	2301
1462	2296
1460	2295
1459	2294
1458	2293
1457	2292
1455	2291
1453	2290
1451	2288
1448	2287
1445	2283
1443	2282
1441	2281
1439	2280
1437	2279
1436	2278
1434	2277
1432	2276
1430	2275
1428	2274
1426	2272
1425	2271
1423	2270
1421	2269
1420	2268
1417	2267
1414	2264
1412	2263
1409	2260
1405	2258
1403	2257
1400	2246
1397	2245
1394	2242
1392	2241
1389	2240
1388	2239
1386	2238
1385	2237
1382	2236
1380	2235
1377	2229
1375	2228
1372	2227
1370	2224
1368	2223
